source_id,ra,dec,pmra,pmdec,FeH,e_FeH,Dist,e_Dist
3720131347005025920,208.9782,5.7875,-1.2667,-0.4200,-1.25,0.50,47.90,4.06
3720144644225145216,208.9037,5.8755,-0.7921,-0.4508,-1.49,0.46,51.81,4.50
3720277375893115136,207.1909,5.6693,-1.2649,-0.8389,-1.85,0.43,45.37,3.90
3720321257574394624,207.6906,6.1152,-1.2455,-0.6183,-1.87,0.41,45.31,4.10
3720375271082918400,207.5045,6.3050,-1.5425,-0.8124,-1.33,0.46,44.68,3.69
3720414849205857536,207.9501,6.2242,-1.4377,-0.3499,-1.71,0.39,52.18,4.74
3720464224150214016,208.5232,6.7808,-1.0906,-0.2450,-1.74,0.41,48.97,4.33
3720768170395878656,209.8264,7.2046,-0.5059,-0.2965,-1.55,0.48,48.19,4.69
3720880354941747328,209.2184,7.2873,-1.5857,-0.5842,-1.56,0.47,44.22,3.75
3720900146151004032,208.7907,7.2076,-0.6295,-0.6970,-1.94,0.39,46.26,4.05
3720974809862834944,209.7533,7.5672,-1.0522,-0.5547,-1.70,0.38,46.10,4.68
3721051981834642560,208.8684,7.7650,-1.3211,-0.4247,-1.92,0.42,47.59,4.18
3721797107121438976,208.2327,8.2252,-0.9215,-0.5212,-1.80,0.39,46.60,4.10
3721817658539952128,208.8570,8.0972,-0.9962,-0.7041,-1.81,0.40,46.97,3.87
3722003544724584960,207.6321,8.4337,-0.6791,-0.4242,-1.57,0.49,43.25,3.47
3722671012706595456,210.6645,8.7076,-0.9459,-0.5659,-1.90,0.49,50.03,4.52
3722758801837805952,210.8116,9.1583,-1.6169,-0.8320,-1.98,0.49,34.07,2.67
3723034229500638592,212.6988,9.8749,-1.2149,-0.2994,-1.77,0.47,46.86,4.51
3723068181217778432,213.0754,10.1290,-1.1178,-0.4752,-1.77,0.45,54.25,5.68
3723234100098964992,212.0882,9.9373,-1.0223,-0.8390,-2.19,0.44,45.27,4.50
3723359169546343168,209.4749,8.6360,-0.8138,-0.6167,-2.09,0.52,48.58,4.69
3723607315577366272,210.3865,9.8158,-0.8098,-0.6427,-1.89,0.40,45.76,4.09
3724027195875613056,210.8967,10.3933,-0.9105,-0.5019,-1.56,0.47,45.26,4.08
3724148039075138048,211.0827,10.8197,-1.5060,-0.7763,-1.72,0.39,38.03,3.27
3724648724887538176,205.9151,8.1948,-1.7233,-0.7558,-1.68,0.43,42.89,4.21
3724749776877824512,206.0220,8.7269,-1.4804,-0.4516,-1.75,0.43,42.88,3.61
3724776027717664384,204.4200,7.9493,-0.8752,-0.4396,-2.05,0.43,51.88,4.57
3724807707396865408,205.0987,8.3980,-0.4021,-0.3686,-1.47,0.39,46.41,4.18
3724880756200844288,204.7066,8.7687,-1.5630,-0.6817,-1.63,0.44,49.48,4.29
3724929203431995520,205.3591,8.8418,-1.3740,-0.3971,-1.65,0.46,47.86,3.93
3725267646854604544,207.2064,9.6733,-0.9116,-0.6856,-1.51,0.40,48.24,4.30
3725277611178690048,207.0522,9.6226,-1.4444,-0.4769,-1.76,0.37,45.35,4.37
3725421063086398080,205.8157,9.7621,-0.8650,-0.6587,-2.06,0.41,50.24,5.57
3725427213479485568,205.9825,9.6345,-1.1330,-0.6028,-1.39,0.42,50.42,4.94
3725879250197893888,204.6379,10.0639,-0.7470,-0.3646,-2.00,0.45,52.77,4.63
3726090700027251968,204.3304,10.3821,-1.1029,-0.4676,-1.07,0.66,51.36,5.12
3726151654203345024,203.7951,10.5041,-1.3338,-0.5988,-1.65,0.42,40.62,3.24
3726168799712617088,205.4427,9.7450,-1.0816,-0.0093,-1.30,0.56,47.67,3.86
3726411310745870720,205.5998,11.0523,-1.1846,-0.2381,-1.61,0.43,48.96,4.08
3726458314868601984,204.8691,10.4600,-0.7462,-0.9019,-2.04,0.44,56.38,5.23
3726962956346100352,208.1631,10.7906,-1.2106,-0.7496,-2.60,0.44,50.43,4.42
3727425197905600768,209.4875,11.8188,-1.4690,-0.8756,-1.90,0.46,51.13,4.26
3727758079346460928,210.0782,12.5246,-1.1479,-0.7259,-1.34,0.61,39.66,3.43
3728245193061799808,206.0410,12.1634,-0.7444,-0.7243,-1.94,0.43,57.81,5.76
3728506155274667776,207.6420,12.5434,-1.5443,-0.6407,-1.52,0.43,43.19,4.35
3728687334175665920,208.5196,13.5715,-0.9282,-0.6308,-1.75,0.49,52.09,4.71
3729162293134320128,197.7704,5.8391,-0.7874,-0.9896,-1.35,0.49,39.35,3.73
3729517156216466688,197.0453,6.7570,-1.4184,-0.4773,-2.19,0.47,47.69,4.38
3729617521012232192,197.9743,6.4437,-0.7689,-0.6071,-1.50,0.58,44.85,4.54
3729692219083374080,198.9042,6.8098,-0.8952,-0.6696,-1.73,0.42,44.99,3.94
3729959056813169792,197.6653,7.5580,-0.9632,-0.1891,-1.47,0.42,42.25,3.87
3729970017568062720,198.3622,7.3948,-1.2995,-1.0445,-1.33,0.44,47.24,4.37
3730065434561864320,198.0462,7.9267,-1.0199,-0.5310,-2.23,0.42,43.45,5.02
3730384670891438848,196.0335,7.6219,-1.6541,-1.0511,-1.65,0.41,39.71,3.04
3730491018577098624,194.2919,7.3656,-0.9420,-0.6526,-1.71,0.40,44.09,3.89
3730549533211643264,195.3488,7.4694,-1.6069,-0.2446,-1.62,0.39,37.62,3.08
3730567464699190912,195.8454,7.6376,-0.9008,-1.1008,-1.74,0.41,48.09,3.93
3731039395705617920,195.6723,8.2960,-1.2949,-0.6261,-1.82,0.41,40.68,3.27
3731212946744416896,197.0626,9.3425,-1.2069,-0.6698,-1.40,0.39,48.29,4.53
3731305992915518208,199.3867,7.6135,-1.2848,-0.6405,-1.54,0.46,45.24,3.62
3731457416282598656,200.1479,8.3846,-1.7338,-0.4400,-1.83,0.42,47.27,4.25
3731744457536964992,199.1307,8.9530,-1.2366,-0.8128,-1.50,0.43,45.70,4.36
3731975698576105984,202.0825,9.4011,-1.3505,-0.6418,-2.30,0.45,46.32,4.49
3731980921256381824,202.3743,9.5313,-0.9121,-0.6293,-1.87,0.40,49.28,4.76
3732001708898203136,202.2258,9.7861,-0.8900,-0.7038,-2.01,0.50,48.44,4.14
3732010573710374912,201.5097,9.4842,-1.2530,-1.1754,-1.57,0.47,28.63,2.30
3732301085298200448,200.8200,10.1356,-1.2398,-0.4980,-1.16,0.48,49.57,4.88
3732655059323380608,197.7480,9.3039,-1.3960,0.0052,-1.76,0.44,47.05,3.80
3732710893897727616,197.2552,9.3684,-1.0482,-0.4106,-1.10,0.56,50.01,3.98
3732744330219475328,197.2009,9.8186,-1.3025,-0.2277,-1.62,0.41,39.98,3.27
3732820948140235136,198.5784,10.0575,-1.1159,-1.0802,-1.33,0.42,40.55,3.33
3733080364164550400,200.2316,10.4251,-1.5617,-0.6627,-1.63,0.42,34.62,2.96
3733105481133129984,200.7807,10.7659,-1.5278,-0.5887,-1.41,0.44,52.15,5.42
3733218593392316928,199.2219,10.5584,-1.0968,-0.9410,-1.36,0.39,46.79,4.46
3733571055588262912,193.8416,7.8543,-0.7357,-0.7978,-1.98,0.42,46.09,3.98
3733727323678454272,194.3085,8.5504,-1.0704,-0.9488,-1.13,0.45,40.94,3.32
3733805152781755264,193.6221,8.1623,-1.3107,-0.9235,-1.52,0.39,40.90,3.48
3733863255099243776,193.0321,8.4683,-1.1118,-0.6132,-1.48,0.39,40.98,3.39
3734004744205703424,193.7273,9.0833,-0.8080,-0.4035,-1.36,0.46,41.94,3.49
3734014605451124096,194.2042,9.1115,-1.1077,-0.6450,-1.45,0.46,48.94,4.23
3734391875378767104,195.1309,9.6978,-1.2706,-0.1415,-1.18,0.51,45.77,4.35
3734502960412623616,195.5513,10.1261,-1.6941,-0.4729,-1.87,0.50,40.30,3.23
3734889266951171456,193.3612,10.0591,-1.5231,-0.6456,-2.21,0.47,39.70,3.21
3735178575947558656,193.9504,9.7394,-0.7247,-0.4936,-1.66,0.44,49.23,4.24
3735191254691041792,193.9633,9.8172,-1.3150,-0.6581,-1.49,0.42,37.18,3.15
3735227263697288064,194.2041,10.1499,-1.4472,-0.3661,-2.22,0.40,43.11,3.98
3735457095987053824,193.4452,10.3332,-1.1922,-0.8383,-1.56,0.42,41.10,3.63
3735514030073707648,193.5633,10.8520,-1.4200,-0.8613,-1.55,0.43,38.29,3.53
3735576118121049344,193.5906,11.1934,-0.8943,-0.7591,-2.04,0.45,42.37,3.56
3735831239178395520,196.4145,10.2935,-1.4539,-1.0212,-1.10,0.51,37.60,2.89
3735873299793643776,196.8345,10.6893,-0.7442,-0.5811,-1.61,0.38,49.55,4.58
3736071860426265728,196.3411,10.7548,-1.3053,-0.1892,-1.61,0.72,80.40,9.22
3736457995165433600,198.8311,11.6371,-1.5517,-0.3986,-1.83,0.43,37.67,3.21
3736653364637983744,197.3061,11.8574,-0.8543,-0.6661,-1.55,0.46,30.09,2.25
3736911406273265536,195.8797,11.4096,-1.5668,-0.6488,-1.75,0.42,42.08,3.37
3737014902100921728,196.3687,11.7185,-1.3299,-0.7104,-2.06,0.44,39.01,3.17
3737058740831640064,196.4161,12.0189,-1.5758,-0.7193,-1.31,0.38,37.12,3.84
3737138146187151104,196.1999,12.4941,-1.6194,-0.0444,-2.14,0.45,36.55,3.11
3737280159281081216,194.7241,12.4602,-1.1842,-0.2374,-1.63,0.44,46.96,3.98
3737369318506314752,195.2015,12.6610,-1.4913,-0.8803,-1.94,0.41,37.86,3.16
3737725251036186112,195.9204,12.8590,-1.7693,-0.7047,-1.42,0.44,41.45,3.34
3737946252873169792,196.5813,13.9828,-1.1418,-0.4535,-1.36,0.48,41.22,3.78
3738037550993817600,202.8804,10.2059,-1.2790,-0.8995,-1.72,0.40,40.80,3.91
3738095064900535936,202.5338,10.3178,-1.7501,-0.6587,-1.69,0.42,35.99,3.90
3738141420482610560,203.4343,10.5398,-1.3853,-0.4113,-1.70,0.45,45.33,4.17
3738183197629137920,203.3458,10.7648,-1.0386,-0.4038,-1.67,0.48,44.11,3.89
3738399286023948800,201.5929,11.1589,-1.1830,-1.1027,-1.69,0.41,35.94,3.05
3738508137674844288,202.0919,11.5004,-1.0247,-0.5981,-2.55,0.45,55.35,4.85
3738610117378459904,204.0833,11.4473,-1.2278,-0.5372,-1.64,0.49,40.78,3.41
3739173410929428864,201.2868,11.4739,-1.1322,-1.2819,-1.42,0.39,30.84,2.38
3739223644866568960,201.0042,11.5224,-0.8131,-0.7115,-1.82,0.39,82.90,8.31
3739315969483728256,202.1402,12.0441,-0.6117,-0.6928,-1.23,0.47,47.57,5.00
3739349264070631808,201.2434,12.0706,-1.5689,-0.7427,-1.61,0.40,40.30,3.22
3739919944965121408,202.7178,13.4052,-1.2746,-0.6542,-1.65,0.44,42.07,3.37
3739970526795522176,202.0176,12.9434,-1.0941,-0.4636,-1.57,0.37,15.18,1.30
3740023573935828608,202.2602,13.4328,-1.2947,-0.4332,-1.57,0.44,36.13,2.62
3740414690837548928,205.9548,13.1816,-1.0330,-0.8559,-1.42,0.42,40.75,3.81
3740608892078985472,204.4343,13.3927,-1.4866,-0.3096,-1.60,0.38,40.99,4.08
3740879582392844928,206.3994,13.7379,-0.9780,-0.5396,-1.56,0.51,45.33,4.11
3740971284239135360,207.4166,14.2646,-1.5538,-0.4348,-1.57,0.44,43.55,3.59
3741047597218556416,207.1174,14.7385,-1.8645,-0.6425,-1.78,0.53,35.01,3.08
3741331825269715584,206.6791,15.1977,-1.5288,-0.7920,-1.62,0.45,47.18,3.74
3741502176557195776,203.8289,14.3053,-1.3870,-0.5700,-1.96,0.39,58.18,4.94
4071278218044921728,280.9813,-29.5821,-2.4846,-1.4759,-1.63,0.45,26.96,2.39
6051908571343465472,247.0931,-22.0299,-1.6790,-0.9759,-1.45,0.43,40.25,3.18
6051957602690772992,246.4011,-21.7742,-1.4723,-1.1149,-1.66,0.44,44.24,4.40
6051979008807994496,246.7383,-21.6916,-1.1837,-0.4923,-1.71,0.48,46.53,4.26
6051993439898455168,246.7942,-21.3847,-2.2591,-0.8104,-1.21,0.46,35.50,3.96
6052023985706370560,245.4557,-22.1548,-1.3460,-0.7392,-1.74,0.48,47.62,5.83
6052157683746286208,245.7578,-21.6946,-2.1085,-0.9243,-1.79,0.41,38.34,3.85
6052176130625724800,246.4599,-21.5136,-1.3495,-0.8552,-1.59,0.41,37.44,3.59
6052248045562201600,246.1153,-21.1223,-1.5718,-0.6591,-1.55,0.39,45.88,4.71
6052353804833593728,247.1681,-21.4099,-1.7927,-1.1330,-1.58,0.44,34.95,3.56
3418322247063099008,75.4138,22.6539,0.5984,-1.3916,-1.99,0.56,31.69,3.50
3418346058361991680,75.9534,22.9388,0.5242,-1.3389,-1.67,0.45,60.76,7.23
3418545477991387264,75.0995,23.1255,0.6381,-0.7519,-0.88,0.79,45.83,6.45
3418927283402328832,77.3254,24.3258,0.1305,-0.7061,-2.19,0.42,51.78,5.05
3418933399435863936,77.2176,24.4983,0.1925,-1.1242,-1.74,0.50,55.37,7.46
4323903143508478848,247.2766,-17.8433,-1.7428,-1.1587,-1.19,0.49,36.47,3.26
4324145310946961664,248.7475,-17.2751,-1.9374,-0.6591,-1.28,0.47,35.19,2.91
4324166377765881600,249.6284,-17.3658,-1.1655,-1.2025,-1.44,0.38,26.25,2.41
4324406994712017408,248.1317,-16.8872,-1.7026,-0.5474,-0.65,0.38,22.56,2.07
4324658409218361088,245.6655,-17.6825,-1.3939,-0.5812,-1.68,0.38,38.27,3.64
4324668815920070912,245.8708,-17.4911,-1.7326,-0.9767,-1.87,0.39,41.21,3.80
4324702866421385856,246.2503,-17.2175,-1.3145,-0.7853,-1.39,0.37,38.50,4.35
4324897102021289984,245.3398,-17.0641,-2.0617,-0.7904,-1.53,0.52,34.39,3.17
4324988533286083584,245.3331,-16.6884,-0.8877,-0.5780,-1.50,0.52,43.85,4.23
4325021969605098496,245.9549,-16.7481,-1.7022,-0.4130,-1.06,0.51,31.00,3.65
4325028940335951616,245.9760,-16.5556,-1.0886,-0.3331,-1.24,0.44,38.62,3.60
4325045673530499712,246.4711,-16.4576,-1.6177,-0.6575,-1.82,0.48,42.17,4.48
4325140781287266432,246.0760,-15.8768,-1.2060,-1.1526,-1.66,0.44,24.00,1.87
4325213181549234432,247.8541,-16.1041,-1.6510,-0.6054,-1.21,0.48,41.41,4.62
4325382536405179392,247.8944,-15.6658,-1.5516,-1.0927,-1.37,0.43,25.41,2.56
4325632301636974592,247.9702,-14.9062,-1.2317,-0.1837,-1.00,0.45,45.95,5.53
4325871750361159680,250.6953,-16.0085,-1.4280,-0.3793,-1.54,0.38,35.98,3.11
4326077084155417088,249.0912,-15.8222,-1.3014,-1.3126,-1.43,0.39,24.61,2.18
4326097837438007808,249.6515,-15.5781,-1.0088,-0.9218,-1.97,0.41,23.27,1.95
4326121442578673408,249.6559,-15.3446,-1.7043,-0.6291,-1.13,0.50,31.67,2.81
4326132334614035584,250.3922,-15.5844,-1.6144,-0.8676,-1.60,0.45,34.68,2.69
6745363992276492672,290.7567,-33.4253,-2.2532,-1.4317,-1.80,0.46,27.98,2.68
6745367600049112960,290.6485,-33.3915,-2.6324,-1.4150,-1.45,0.57,29.05,2.91
6745392858751957888,290.9548,-33.1792,-2.6008,-1.3082,-1.86,0.55,28.83,2.44
6745393404208002432,290.9915,-33.1362,-2.5047,-1.3622,-1.54,0.50,28.01,2.20
6745403540330875776,291.0377,-32.9710,-2.8571,-1.4353,-1.73,0.43,24.86,2.02
6745407869656612992,291.8726,-33.4095,-2.4076,-1.6908,-1.72,0.44,29.00,2.63
6745436903636499584,291.8675,-32.9892,-2.4393,-1.3499,-1.40,0.50,27.67,2.78
6745453190157843072,292.3085,-32.8193,-2.4964,-1.2847,-1.97,0.44,28.91,2.37
6745457897442107776,292.3438,-32.7395,-2.2955,-1.2748,-1.82,0.83,34.42,3.51
6745465971975940608,291.8779,-32.7783,-2.6809,-1.5879,-1.75,0.43,28.84,2.41
6745470541825933568,292.1732,-32.6522,-2.0655,-1.6015,-1.77,0.45,31.01,2.47
6745474630630264832,291.9995,-32.6022,-2.1830,-1.4414,-1.21,0.59,28.39,2.38
6745508547991486464,291.3555,-32.6639,-2.5610,-1.3483,-0.95,0.48,24.70,2.55
6745518645455134080,291.6656,-32.5829,-3.1242,-1.6541,-1.39,0.47,25.48,2.86
6745527991313661440,291.8885,-32.3648,-2.5994,-1.3704,-1.46,0.47,27.74,2.83
6745541082366406400,291.7952,-32.2906,-2.4768,-1.3120,-1.70,0.46,27.80,2.32
6745543075231284480,291.8980,-32.2270,-2.3440,-1.2188,-1.62,0.45,28.59,2.26
6745543899864964224,291.6986,-32.2797,-2.6035,-1.2442,-2.36,0.58,26.57,2.18
6745564863602435968,290.5607,-33.0524,-2.3704,-1.6199,-1.95,0.45,26.95,2.18
6745578573138188288,290.4801,-32.9017,-2.4504,-1.4739,-1.52,0.60,28.29,3.00
6745582627581636992,290.4285,-32.8417,-3.0073,-1.4146,-1.91,0.42,24.40,1.99
6745632925943269376,290.0912,-32.7688,-2.7581,-1.3444,-2.14,0.44,25.33,2.08
6745633888018911872,290.2000,-32.7593,-2.3258,-1.4422,-1.82,0.69,29.77,3.06
6745639454293532288,289.8779,-32.7836,-2.8468,-1.4511,-1.71,0.47,26.94,2.50
6745656878982131456,290.4460,-32.6269,-2.5196,-1.4368,-1.08,0.53,29.00,2.99
6745673470438260352,290.2928,-32.4890,-2.8122,-1.6962,-1.81,0.44,27.55,2.49
6745674398151278336,290.2865,-32.4577,-2.4294,-1.3489,-1.18,0.80,26.45,2.76
6745676017356705152,290.1765,-32.4568,-2.8155,-1.8782,-1.78,0.45,28.66,2.60
6745681785495357952,290.3712,-32.2958,-2.7675,-1.5708,-1.01,0.55,25.28,2.25
6745732844062740096,291.6090,-32.2256,-2.4157,-1.4699,-1.46,0.41,26.39,2.23
6745758893046533504,291.4501,-31.7531,-2.5193,-1.4392,-1.33,0.65,29.93,2.47
6745778095848206720,290.5028,-32.1576,-2.5194,-1.3045,-2.04,0.53,25.29,2.25
6745789125317935360,290.7869,-31.8797,-2.6044,-1.6838,-1.96,0.43,26.47,2.77
6745826341212917120,290.9317,-31.5622,-2.3199,-1.7308,-1.45,0.47,27.19,2.64
6745848189704008704,292.2928,-32.5250,-2.6414,-1.5057,-1.13,0.52,29.87,2.55
6745850388735486720,292.3842,-32.4392,-2.1861,-1.5013,-1.72,0.43,28.76,2.49
6745883442796383488,292.6000,-32.1881,-2.3321,-1.6032,-1.20,0.62,23.48,2.63
6745932439786611712,292.0249,-31.8676,-2.3935,-1.4587,-1.24,0.64,26.61,2.39
6745954326940528512,292.3439,-31.7675,-2.5109,-1.8351,-1.84,0.53,27.20,2.66
6745958106511818624,292.2233,-31.7421,-2.3096,-1.3468,-1.70,0.47,26.72,2.77
6745961164528882816,292.3154,-31.5808,-2.5578,-1.6952,-1.25,0.43,24.73,2.43
6745974702260976512,293.0933,-31.9707,-2.4918,-1.2668,-1.44,0.55,26.38,2.22
6746001880815126016,293.1668,-31.5333,-2.4636,-1.5513,-1.79,0.56,26.97,2.42
6746027307021848320,293.2876,-31.4479,-2.4707,-1.4575,-1.82,0.45,26.52,2.93
6746037305706621952,293.4302,-31.2071,-2.5899,-1.5668,-1.64,0.73,27.26,2.44
6746058196426384896,292.6872,-31.5109,-2.7695,-1.6002,-1.49,0.49,27.24,2.70
6746068092031841792,292.8244,-31.3059,-2.4237,-1.6282,-2.03,0.61,25.92,2.22
6746069535141078016,292.9862,-31.2449,-2.1326,-1.9189,-1.81,0.45,27.61,2.49
6746105990824443264,293.3212,-30.8245,-2.4909,-1.6040,-1.75,0.50,28.33,2.60
6746111900697593600,291.7632,-32.0276,-2.6793,-1.2368,-1.53,0.75,25.12,2.71
6746114065364608256,291.8429,-31.9484,-2.5340,-1.4373,-1.56,0.52,25.05,2.51
6746120834233225728,291.9672,-31.8297,-2.8936,-1.6313,-1.52,0.50,25.97,2.53
6746133409891953152,291.5835,-31.7448,-2.1937,-1.4890,-1.53,0.61,27.00,2.46
6746150005651408768,292.2467,-31.5181,-2.4350,-1.8071,-1.91,0.54,26.73,2.71
6746156465282286208,292.3070,-31.4511,-2.8295,-1.4414,-1.67,0.67,25.89,2.68
6746160180430057856,292.2632,-31.3644,-2.6213,-1.3957,-1.77,0.67,26.76,3.13
6746185194318925184,291.5496,-31.5175,-2.5954,-1.6112,-2.02,0.49,26.17,2.09
6746186908004825344,291.2888,-31.5697,-2.7607,-1.3487,-1.44,0.54,24.92,2.30
6746191963181854848,291.6048,-31.4232,-2.9618,-1.8317,-1.79,0.40,25.75,2.27
6746195742758695808,291.4751,-31.3812,-2.7098,-1.4112,-1.58,0.48,23.07,2.11
6746197525166441472,291.6736,-31.2824,-2.6260,-1.6614,-1.12,0.65,27.03,2.80
6746204259672983552,291.1478,-31.4105,-2.6546,-1.5334,-1.03,0.66,23.90,3.23
6746209864611176576,291.5588,-31.2687,-2.4371,-1.5061,-1.53,0.43,27.89,3.04
6746236489110025600,291.6807,-31.0708,-2.2926,-1.6133,-1.70,0.46,27.13,3.27
6746251504317240448,292.4924,-31.3767,-2.5668,-1.5661,-2.00,0.49,27.95,2.21
6746252161447238016,292.5421,-31.3177,-2.4878,-1.4643,-1.56,0.54,27.53,2.72
6746258548063779456,292.5140,-31.1432,-2.5245,-1.7292,-1.36,0.42,27.11,2.12
6746336647746057984,292.1872,-30.6680,-2.2384,-1.2375,-1.74,0.55,30.22,2.87
6746386194487079040,292.6291,-30.2043,-2.5918,-1.3609,-1.12,0.55,26.47,2.54
6746423341662683776,298.0290,-35.1852,-3.0643,-1.9214,-1.83,0.54,28.17,3.76
6746447079943872640,298.3021,-34.9887,-2.3834,-1.6153,-1.35,0.47,27.08,2.03
6746478965781400832,298.0017,-34.8529,-2.5684,-1.6068,-1.89,0.52,25.30,2.17
6746650459530940800,299.1189,-33.8613,-2.3445,-1.6154,-1.81,0.39,26.55,2.39
6746702991275354496,297.5734,-34.4210,-2.8151,-1.7888,-1.64,0.44,24.19,2.56
6746717216206911744,297.7682,-34.2953,-2.5613,-1.7555,-1.66,0.45,29.02,2.41
6746747388355943040,297.1204,-34.4478,-2.3764,-1.6716,-1.70,0.40,24.14,2.18
6746804593023369856,297.2102,-33.8067,-2.9009,-1.8128,-1.72,0.44,24.25,2.19
6746854723879875584,298.4560,-33.7061,-2.7737,-1.7074,-1.61,0.44,24.35,1.96
6746859671682510720,298.6269,-33.6183,-2.9760,-1.7117,-1.45,0.44,25.15,2.09
6746866032531820544,298.7132,-33.3978,-2.3615,-1.8999,-1.65,0.39,27.80,2.91
6746921519212570752,298.0746,-33.4070,-2.3219,-1.7013,-1.65,0.44,28.55,2.33
6746952339898383232,298.0016,-32.9608,-2.7250,-1.8286,-1.69,0.46,24.67,1.98
6746972238483320448,299.7139,-33.7647,-2.4083,-1.5128,-1.26,0.51,25.63,2.03
6746972960037026304,299.3799,-34.0061,-2.7031,-1.8351,-2.27,0.52,16.10,1.47
6746989895090506752,299.5184,-33.5744,-2.7746,-1.6213,-1.53,0.54,26.83,2.32
6747002230236731776,300.1738,-33.5142,-2.4601,-1.5849,-1.56,0.43,27.70,2.20
6747048169206867456,298.9501,-33.5263,-2.2510,-1.8580,-1.42,0.48,28.69,2.94
6747055904445624960,299.2684,-33.2877,-2.3758,-1.6603,-1.53,0.44,26.11,2.42
6747079062909386368,299.4335,-33.2355,-2.2890,-1.8939,-1.57,0.58,26.80,2.26
6747097990827664896,300.2341,-33.3595,-2.3369,-1.7247,-1.01,0.47,28.69,2.20
6747163312988726400,300.4456,-32.6221,-2.3803,-1.8559,-1.38,0.45,30.71,3.03
6747188395597499136,299.6202,-32.8623,-2.6755,-1.6376,-1.49,0.41,25.79,2.40
6747216222688920320,300.2934,-32.4234,-2.4515,-1.5709,-1.36,0.49,27.94,2.80
6747312945352331520,298.3440,-32.9637,-2.4030,-1.6597,-1.82,0.56,26.35,2.41
4046521854776029056,278.8907,-32.3061,-2.7355,-1.0223,-1.38,0.41,25.49,2.52
4046536182801235968,278.9453,-31.9891,-2.7899,-1.4815,-1.34,0.57,23.09,2.40
198235383779245824,72.7816,36.2624,0.1849,-0.9032,-1.00,0.99,36.48,4.24
6737054265670561024,281.4995,-31.3872,-2.6956,-1.6129,-1.52,0.46,29.76,3.57
6737056838331997568,281.3338,-31.3837,-2.7763,-1.2739,-1.54,0.41,25.56,2.24
6737087659016718976,281.7913,-31.1078,-2.7922,-1.3600,-2.06,0.44,23.77,2.23
6737153251752408448,280.9499,-31.3896,-2.7969,-1.3054,-1.58,0.44,27.55,2.24
6737173528302748800,280.9217,-31.0967,-2.9356,-1.2453,-1.95,0.48,26.16,2.33
6732592683681596544,284.7182,-33.7720,-2.8404,-1.2812,-1.46,0.55,29.00,2.92
6732661819770045184,283.6858,-34.2030,-2.6360,-1.3285,-1.57,0.48,27.51,2.26
6732698138024151808,282.9477,-34.1385,-2.9717,-1.4111,-1.65,0.49,23.74,2.28
6732710193986175104,283.2458,-34.1036,-2.7694,-1.2558,-1.52,0.60,26.68,2.57
6732744862962696832,284.1407,-34.0044,-2.2459,-1.1938,-2.03,0.51,27.03,2.85
6732801178572576256,284.1849,-33.4530,-2.6025,-1.4612,-2.13,0.49,24.21,2.55
6732840352974290048,283.8598,-33.3380,-2.0160,-1.4052,-1.60,0.46,28.66,2.30
6732851313738675072,284.0152,-33.3365,-2.6814,-1.6247,-2.36,0.61,25.01,2.60
6253039759510559744,229.7106,-20.9277,-1.1810,-0.3468,-2.14,0.44,47.44,5.15
6253203105706647168,230.0596,-20.0393,-1.1485,-0.9528,-1.43,0.59,43.63,4.20
6253661606357557120,232.7299,-20.3934,-0.9529,-0.7888,-1.49,0.41,26.83,2.50
6253730287172735616,233.6485,-20.0477,-0.8188,-0.3876,-1.29,0.50,49.71,4.59
6253911229854804608,234.5561,-19.9555,-1.0850,-0.5557,-1.76,0.44,56.28,5.82
6253944696239752832,234.8297,-19.6931,-1.0340,-0.6992,-1.90,0.49,42.83,3.95
6254298494167161472,235.2180,-18.6666,-1.4601,-0.1170,-1.78,0.59,45.85,4.88
6254524482466207360,232.9503,-19.8582,-1.4863,-0.9267,-1.40,0.44,53.56,5.03
6255434637576204800,233.0667,-17.7389,-0.8272,-0.4719,-1.79,0.39,56.45,6.37
6256861421410305536,226.5485,-19.4353,-1.4234,-0.8869,-1.25,0.71,21.93,2.15
1169332883883271168,231.8391,11.4322,-1.6135,-0.6555,-1.09,0.68,36.30,3.42
1170938445737306112,219.4248,4.8920,-1.6035,-0.4011,-1.76,0.51,51.02,6.56
1171179857258829312,219.6392,6.1835,-1.1718,-0.5241,-1.71,0.45,47.94,4.80
1171219199159511680,218.7066,5.4899,-0.9261,-0.9137,-0.85,0.66,52.91,6.84
1171718549236956160,221.1021,7.1492,-1.3020,0.0921,-2.26,0.54,47.97,4.22
1171955459633374080,220.7271,7.7119,-1.2248,-0.0304,-2.01,0.43,48.52,4.94
1172565757306738304,217.8502,7.7542,-0.9148,-0.1101,-0.48,0.95,42.16,4.69
1172673165848956928,219.8287,7.7244,-1.1086,-0.3334,-2.89,0.63,56.74,6.52
1175540623453920896,216.3027,7.9977,-0.9432,-0.5289,-2.18,0.45,50.16,4.14
1176400372827401600,217.4539,9.8723,-1.1508,-0.6117,-2.11,0.51,57.92,5.10
1176788951403991680,215.6944,9.6015,-0.8026,-0.5681,-1.60,0.41,58.04,6.76
1176876843614738560,214.4751,9.4284,-1.5084,-0.9661,-1.25,0.52,47.72,4.75
1179557689186171136,220.3849,13.0512,-0.9401,-0.4967,-1.35,0.48,53.78,5.25
1181514888602911872,223.3386,12.3521,-1.2554,-0.4606,-1.09,0.42,49.89,6.03
1181674528242959616,225.4206,12.5624,-0.8161,-1.1909,-1.62,0.45,46.64,5.04
