source_id,Cluster,likelihood,prior,posterior,RVflag,SOS,classifier,G23,C17,New,Final,_RA,_DE
6083713869326160640,NGC_5139_oCen, 0.9567913778408826, 1.0000000000000000, 9.5679137784088264e-01,False,True ,True ,True ,True ,False,True ,201.49234,-47.42280
6083714011095222528,NGC_5139_oCen, 0.4486321650745487, 1.0000000000000000, 4.4863216507454873e-01,False,True ,True ,True ,True ,False,True ,201.52909,-47.41030
6083714144204220416,NGC_5139_oCen, 0.7576479633939177, 1.0000000000000000, 7.5764796339391771e-01,False,True ,True ,True ,True ,False,True ,201.48526,-47.40344
6083714316003217280,NGC_5139_oCen, 0.9860166518489956, 1.0000000000000000, 9.8601665184899556e-01,False,True ,True ,True ,True ,False,True ,201.48778,-47.37958
6083714526491346944,NGC_5139_oCen, 0.3883516034500827, 1.0000000000000000, 3.8835160345008268e-01,False,True ,True ,True ,True ,False,True ,201.61280,-47.41069
6083714629560806784,NGC_5139_oCen, 0.8602513678025479, 1.0000000000000000, 8.6025136780254785e-01,False,True ,True ,True ,True ,False,True ,201.61319,-47.40186
6083714728317131136,NGC_5139_oCen, 0.1734611412482845, 1.0000000000000000, 1.7346114124828449e-01,False,True ,True ,True ,True ,False,True ,201.55428,-47.40098
6083714732649408896,NGC_5139_oCen, 0.1431389590000553, 1.0000000000000000, 1.4313895900005530e-01,False,True ,True ,True ,True ,False,True ,201.55379,-47.40537
6083714767009508224,NGC_5139_oCen, 0.8512191376436778, 1.0000000000000000, 8.5121913764367785e-01,False,True ,True ,True ,True ,False,True ,201.57629,-47.38693
6083715003197937408,NGC_5139_oCen, 0.5310633747234559, 1.0000000000000000, 5.3106337472345588e-01,False,True ,True ,True ,True ,False,True ,201.62723,-47.38389
6083715007527754240,NGC_5139_oCen, 0.6422169097249264, 1.0000000000000000, 6.4221690972492640e-01,False,True ,True ,True ,True ,False,True ,201.63756,-47.37379
6083715832161135744,NGC_5139_oCen, 0.9534712645778144, 1.0000000000000000, 9.5347126457781439e-01,False,True ,True ,True ,False,False,True ,201.51691,-47.36305
6083716343238319360,NGC_5139_oCen, 0.4284343187392454, 1.0000000000000000, 4.2843431873924542e-01,False,True ,True ,True ,True ,False,True ,201.61899,-47.31314
6083716381917325056,NGC_5139_oCen, 0.6791300402693627, 1.0000000000000000, 6.7913004026936274e-01,False,True ,True ,True ,True ,False,True ,201.59790,-47.31339
6083716622434953472,NGC_5139_oCen, 0.5266215726498891, 1.0000000000000000, 5.2662157264988907e-01,False,True ,True ,True ,True ,False,True ,201.37593,-47.43104
6083717618867576448,NGC_5139_oCen, 0.9220911577253580, 1.0000000000000000, 9.2209115772535799e-01,False,True ,True ,True ,True ,False,True ,201.45610,-47.33940
6083720230207777536,NGC_5139_oCen, 0.9913629228159820, 1.0000000000000000, 9.9136292281598204e-01,False,True ,True ,True ,True ,False,True ,201.47353,-47.26965
6083720333287009792,NGC_5139_oCen, 0.9692810200196500, 1.0000000000000000, 9.6928102001965000e-01,False,True ,True ,True ,True ,False,True ,201.54165,-47.22778
6083721020482566272,NGC_5139_oCen, 0.8349329573282778, 1.0000000000000000, 8.3493295732827777e-01,False,True ,True ,True ,True ,False,True ,201.73863,-47.33556
6083721604597960832,NGC_5139_oCen, 0.9278191803574286, 1.0000000000000000, 9.2781918035742861e-01,False,True ,True ,True ,True ,False,True ,201.78020,-47.29290
6083721845116156032,NGC_5139_oCen, 0.9936066001370798, 1.0000000000000000, 9.9360660013707980e-01,False,True ,True ,True ,True ,False,True ,201.79244,-47.25823
6083722704109632384,NGC_5139_oCen, 0.9903211779070836, 1.0000000000000000, 9.9032117790708363e-01,False,True ,True ,True ,True ,False,True ,201.75422,-47.23340
6083752116046117632,NGC_5139_oCen, 0.9707271627168774, 0.0563234210028736, 5.4674674664627700e-02,False,True ,True ,True ,False,False,True ,200.56032,-47.40602
6083766822014698880,NGC_5139_oCen, 0.8535264911362961, 0.8178400284195396, 6.9804812976773833e-01,False,True ,True ,True ,True ,False,True ,201.40030,-47.20898
6083875226954757760,NGC_5139_oCen, 0.9997225704400728, 0.5874255361856981, 5.8726256697770407e-01,False,True ,True ,True ,True ,False,True ,202.26728,-47.60597
6083888318015154816,NGC_5139_oCen, 0.9683601516030060, 0.8116343084760106, 7.8595432200203053e-01,False,True ,True ,False,True ,False,True ,202.22897,-47.50459
6083892441183959168,NGC_5139_oCen, 0.9522431325493272, 0.2775498504166582, 2.6429493899935569e-01,False,True ,True ,True ,True ,False,True ,202.42969,-47.28164
6084082828493948672,NGC_5139_oCen, 0.9762446094006448, 0.8735847927437259, 8.5283244477044184e-01,False,True ,True ,True ,True ,False,True ,202.10541,-47.26671
6084100592478780416,NGC_5139_oCen, 0.9760889875393888, 0.4349681895094063, 4.2456765971007732e-01,False,True ,True ,True ,True ,False,True ,201.97930,-47.07737
4075700870442390144,NGC_6717_Pal9, 0.9828536803711256, 1.0000000000000000, 9.8285368037112564e-01,False,True ,True ,True ,True ,False,True ,283.77564,-22.69663
6758367126027481984,Arp_2, 0.0241623572677047, 0.0036753614002753, 8.8805395241384449e-05,False,True ,True ,True ,False,False,True ,292.01615,-30.35923
6045462310778659200,NGC_6121_M_4, 0.0248907240429819, 1.0000000000000000, 2.4890724042981899e-02,True ,True ,True ,True ,True ,False,True ,245.99845,-26.54296
6045462482577303168,NGC_6121_M_4, 0.8921863184700227, 0.8485096544643457, 7.5702870480281570e-01,True ,True ,True ,True ,True ,False,True ,245.83100,-26.66595
6045463341570846720,NGC_6121_M_4, 0.9950041633129288, 1.0000000000000000, 9.9500416331292885e-01,True ,True ,True ,True ,True ,False,True ,245.87479,-26.60692
6045463375930616832,NGC_6121_M_4, 0.9815680007561099, 1.0000000000000000, 9.8156800075610995e-01,True ,True ,True ,True ,True ,False,True ,245.88025,-26.59305
6045463444650135808,NGC_6121_M_4, 0.2197007686677348, 1.0000000000000000, 2.1970076866773480e-01,True ,True ,True ,True ,True ,False,True ,245.87825,-26.58315
6045464028765745664,NGC_6121_M_4, 0.6154439919431693, 1.0000000000000000, 6.1544399194316934e-01,True ,True ,True ,True ,True ,False,True ,245.83091,-26.59708
6045464303643755008,NGC_6121_M_4, 0.9677110398260638, 1.0000000000000000, 9.6771103982606377e-01,True ,True ,True ,True ,True ,False,True ,245.81776,-26.57973
6045464475442517120,NGC_6121_M_4, 0.6229184884901509, 1.0000000000000000, 6.2291848849015086e-01,False,True ,True ,True ,True ,False,True ,245.83746,-26.55175
6045464887759118464,NGC_6121_M_4, 0.9968426088483022, 1.0000000000000000, 9.9684260884830223e-01,False,True ,True ,True ,True ,False,True ,245.91447,-26.56672
6045465025198137984,NGC_6121_M_4, 0.8284586531378606, 1.0000000000000000, 8.2845865313786060e-01,False,True ,True ,True ,True ,False,True ,245.92343,-26.54488
6045465574954001152,NGC_6121_M_4, 0.8443375182460257, 1.0000000000000000, 8.4433751824602565e-01,True ,True ,True ,True ,True ,False,True ,245.97324,-26.50157
6045465708087960704,NGC_6121_M_4, 0.1274223892376198, 1.0000000000000000, 1.2742238923761981e-01,False,True ,True ,True ,True ,False,True ,245.89432,-26.54794
6045465712392974336,NGC_6121_M_4, 0.6126710501468620, 1.0000000000000000, 6.1267105014686196e-01,False,True ,True ,True ,True ,False,True ,245.88678,-26.55109
6045465811167182336,NGC_6121_M_4, 0.7368434562277983, 1.0000000000000000, 7.3684345622779834e-01,False,True ,True ,False,True ,False,True ,245.89733,-26.54343
6045465845526924544,NGC_6121_M_4, 0.9899288313155802, 1.0000000000000000, 9.8992883131558018e-01,False,True ,True ,True ,True ,False,True ,245.89955,-26.52614
6045465849821655936,NGC_6121_M_4, 0.9764987421893606, 1.0000000000000000, 9.7649874218936061e-01,False,True ,True ,True ,True ,False,True ,245.90540,-26.53238
6045465884191787136,NGC_6121_M_4, 0.9046106503713646, 1.0000000000000000, 9.0461065037136457e-01,False,True ,True ,False,True ,False,True ,245.88150,-26.52529
6045465918541687296,NGC_6121_M_4, 0.9383193130881518, 1.0000000000000000, 9.3831931308815175e-01,False,True ,True ,True ,True ,False,True ,245.90164,-26.51200
6045465918551521536,NGC_6121_M_4, 0.9883788950497668, 1.0000000000000000, 9.8837889504976684e-01,False,True ,True ,True ,True ,False,True ,245.89443,-26.51805
6045466055990618496,NGC_6121_M_4, 0.3005257743669516, 1.0000000000000000, 3.0052577436695160e-01,False,True ,True ,False,True ,False,True ,245.85010,-26.50785
6045466120404801920,NGC_6121_M_4, 0.9016647126064508, 1.0000000000000000, 9.0166471260645076e-01,False,True ,True ,True ,True ,False,True ,245.88527,-26.50649
6045466193429560704,NGC_6121_M_4, 0.7039012745927269, 1.0000000000000000, 7.0390127459272689e-01,False,True ,True ,False,True ,False,True ,245.87383,-26.49742
6045466292203538816,NGC_6121_M_4, 0.9298668323536016, 1.0000000000000000, 9.2986683235360157e-01,False,True ,True ,True ,True ,False,True ,245.90835,-26.51171
6045466292203546880,NGC_6121_M_4, 0.5293819463125276, 1.0000000000000000, 5.2938194631252755e-01,False,True ,True ,True ,True ,False,True ,245.91410,-26.50603
6045466296508678272,NGC_6121_M_4, 0.7958088308002917, 1.0000000000000000, 7.9580883080029174e-01,False,True ,True ,True ,True ,False,True ,245.90382,-26.50372
6045466674465916416,NGC_6121_M_4, 0.1015321066933607, 1.0000000000000000, 1.0153210669336070e-01,True ,True ,True ,True ,True ,False,True ,245.92974,-26.45464
6045476363912659328,NGC_6121_M_4, 0.9832295560173152, 1.0000000000000000, 9.8322955601731521e-01,False,True ,True ,True ,True ,False,True ,245.80682,-26.51503
6045476604430897920,NGC_6121_M_4, 0.0985371293039212, 1.0000000000000000, 9.8537129303921195e-02,True ,True ,True ,True ,True ,False,True ,245.77732,-26.50763
6045477910100361600,NGC_6121_M_4, 0.9480119960046516, 1.0000000000000000, 9.4801199600465158e-01,True ,True ,True ,True ,True ,False,True ,245.86150,-26.49678
6045477910100852736,NGC_6121_M_4, 0.9622801092992670, 1.0000000000000000, 9.6228010929926699e-01,False,True ,True ,True ,True ,False,True ,245.85881,-26.49501
6045478322417726848,NGC_6121_M_4, 0.8233617345760140, 1.0000000000000000, 8.2336173457601403e-01,False,True ,True ,True ,True ,False,True ,245.87154,-26.48185
6045478391137284224,NGC_6121_M_4, 0.6988926778102430, 1.0000000000000000, 6.9889267781024300e-01,True ,True ,True ,True ,True ,False,True ,245.85799,-26.46175
6045478562936001920,NGC_6121_M_4, 0.5554434010524230, 1.0000000000000000, 5.5544340105242296e-01,True ,True ,True ,True ,True ,False,True ,245.89590,-26.42688
6045478696063803648,NGC_6121_M_4, 0.9739162847431440, 1.0000000000000000, 9.7391628474314396e-01,False,True ,True ,True ,True ,False,True ,245.85732,-26.43798
6045481895830805632,NGC_6121_M_4, 0.9986745066809632, 0.2585365021712658, 2.5819381376491057e-01,False,True ,True ,True ,True ,False,True ,245.64009,-26.41305
6045485228725626752,NGC_6121_M_4, 0.9728566334667320, 0.4702622175550480, 4.5749771781720400e-01,True ,True ,True ,True ,True ,False,True ,246.12362,-26.53412
6045488767778755456,NGC_6121_M_4, 0.8225946344665509, 1.0000000000000000, 8.2259463446655090e-01,True ,True ,True ,True ,True ,False,True ,246.00257,-26.51178
6045490932442436096,NGC_6121_M_4, 0.8627089299681759, 0.5734166488835150, 4.9469166358423439e-01,True ,True ,True ,True ,True ,False,True ,246.00823,-26.37038
6045491928874778624,NGC_6121_M_4, 0.9870844869583094, 0.1882699319816954, 1.8583832921982760e-01,True ,True ,True ,True ,True ,False,True ,246.13880,-26.34953
6045493200184931584,NGC_6121_M_4, 0.9869526709800766, 0.0764612048377967, 7.5463590341018197e-02,True ,True ,True ,True ,True ,False,True ,246.28097,-26.42898
6045502305516138368,NGC_6121_M_4, 0.6753805001573102, 1.0000000000000000, 6.7538050015731022e-01,True ,True ,True ,True ,True ,False,True ,245.88305,-26.40515
6045502679159938560,NGC_6121_M_4, 0.4442410597263659, 0.5606387070397802, 2.4905873333897161e-01,True ,True ,True ,True ,True ,False,True ,245.99259,-26.35984
2409630932576898176,NGC_7492, 0.9897995591817832, 1.0000000000000000, 9.8979955918178320e-01,False,True ,True ,True ,True ,False,True ,347.11117,-15.58298
4045069266800854016,NGC_6637_M_69, 0.0905902751902706, 0.0367978160076647, 3.3335242785352001e-03,False,True ,True ,True ,False,False,True ,277.68883,-32.37721
3641355427683683456,NGC_5634, 0.9655461289346760, 0.7485108647617342, 7.2272176793623932e-01,False,True ,True ,True ,True ,False,True ,217.40160,-06.02242
3641358902312004352,NGC_5634, 0.8804468191125256, 1.0000000000000000, 8.8044681911252565e-01,False,True ,True ,True ,True ,False,True ,217.41734,-05.99200
3641358902312006400,NGC_5634, 0.6888832457111633, 1.0000000000000000, 6.8888324571116333e-01,False,True ,True ,True ,True ,False,True ,217.42130,-05.98795
3641358902313485824,NGC_5634, 0.9952622208630478, 1.0000000000000000, 9.9526222086304783e-01,False,True ,True ,True ,True ,False,True ,217.42034,-05.99555
3641359177190278528,NGC_5634, 0.9569830999333296, 1.0000000000000000, 9.5698309993332964e-01,False,True ,True ,True ,True ,False,True ,217.39294,-05.96545
3641359275974954496,NGC_5634, 0.9484019737493532, 1.0000000000000000, 9.4840197374935320e-01,False,True ,True ,True ,True ,False,True ,217.39862,-05.95411
4418724034151291776,Pal_5, 0.9912595035318486, 0.2329997573837248, 2.3096322382723219e-01,False,True ,True ,True ,False,False,True ,229.03957,-00.27315
4418725232446508032,Pal_5, 0.0209063992384389, 0.6852056820712700, 1.4325183549828801e-02,False,True ,True ,True ,False,False,True ,229.01046,-00.22427
4418725889577171328,Pal_5, 0.9815514058445806, 1.0000000000000000, 9.8155140584458056e-01,False,True ,True ,True ,True ,False,True ,229.02409,-00.18686
4418726027016125056,Pal_5, 0.9859494527961360, 1.0000000000000000, 9.8594945279613599e-01,False,True ,True ,True ,True ,False,True ,229.05318,-00.16753
4418731829516302848,Pal_5, 0.9969037114268784, 0.8418738130400746, 8.3926712877274834e-01,False,True ,True ,True ,False,False,True ,229.09705,-00.14192
4418732791593809152,Pal_5, 0.9976388179832320, 0.0767799538052638, 7.6598662359090505e-02,False,True ,True ,True ,False,False,True ,229.20458,-00.12969
4418734165978521728,Pal_5, 0.9832755644259834, 0.2768217082565554, 2.7219202143132942e-01,False,True ,True ,True ,False,False,True ,229.14462,-00.07362
4418913218870688768,Pal_5, 0.9981931581060640, 1.0000000000000000, 9.9819315810606402e-01,False,True ,True ,True ,True ,False,True ,228.99145,-00.18985
4418914863842345856,Pal_5, 0.9983161453702162, 1.0000000000000000, 9.9831614537021618e-01,False,True ,True ,True ,True ,False,True ,228.98840,-00.11480
4418920808077110784,Pal_5, 0.9996039564676880, 1.0000000000000000, 9.9960395646768796e-01,False,True ,True ,True ,True ,False,True ,228.99267,-00.09660
4418920846732620032,Pal_5, 0.9453159580127016, 1.0000000000000000, 9.4531595801270163e-01,False,True ,True ,True ,False,False,True ,228.99635,-00.08978
4170383390102462720,NGC_6517, 0.9900381501955926, 1.0000000000000000, 9.9003815019559260e-01,False,True ,True ,True ,False,False,True ,270.43438,-08.95970
4421450341952985600,NGC_5904_M_5, 0.9968886341290428, 0.1124283703997090, 1.1207856460512000e-01,False,True ,True ,True ,False,False,True ,229.50994,+01.67698
4421474462489349504,NGC_5904_M_5, 0.9998709948746010, 1.0000000000000000, 9.9987099487460096e-01,False,True ,True ,True ,True ,False,True ,229.65708,+01.96510
4421474771727002880,NGC_5904_M_5, 0.9794492749633548, 1.0000000000000000, 9.7944927496335477e-01,False,True ,True ,False,True ,False,True ,229.65849,+01.99386
4421477864103479040,NGC_5904_M_5, 0.9939165739513268, 1.0000000000000000, 9.9391657395132682e-01,False,True ,True ,True ,True ,False,True ,229.62227,+02.01182
4421477898463214080,NGC_5904_M_5, 0.9991364766708278, 1.0000000000000000, 9.9913647667082783e-01,False,True ,True ,True ,True ,False,True ,229.64320,+02.02115
4421477898463224832,NGC_5904_M_5, 0.9942386638344866, 1.0000000000000000, 9.9423866383448656e-01,False,True ,True ,True ,True ,False,True ,229.63561,+02.02738
4421477967182706944,NGC_5904_M_5, 0.9992622325008615, 1.0000000000000000, 9.9926223250086155e-01,False,True ,True ,True ,True ,False,True ,229.60157,+02.01220
4421478173341156224,NGC_5904_M_5, 0.9469135935894184, 1.0000000000000000, 9.4691359358941840e-01,False,True ,True ,True ,True ,False,True ,229.61747,+02.04730
4421478997973523328,NGC_5904_M_5, 0.9664911845031584, 1.0000000000000000, 9.6649118450315841e-01,False,True ,True ,True ,True ,False,True ,229.59325,+02.05590
4421479268555534976,NGC_5904_M_5, 0.9972948745135378, 1.0000000000000000, 9.9729487451353782e-01,False,True ,True ,True ,True ,False,True ,229.56729,+02.07410
4421479272852825856,NGC_5904_M_5, 0.9746026596984352, 1.0000000000000000, 9.7460265969843518e-01,False,True ,True ,True ,True ,False,True ,229.56722,+02.07588
4421526036456747648,NGC_5904_M_5, 0.9975576266747777, 1.0000000000000000, 9.9755762667477765e-01,False,True ,True ,True ,True ,False,True ,229.53353,+02.06267
4421526070816489472,NGC_5904_M_5, 0.9801061735484818, 1.0000000000000000, 9.8010617354848184e-01,False,True ,True ,True ,True ,False,True ,229.54265,+02.07488
4421527445206047616,NGC_5904_M_5, 0.9962913007193666, 1.0000000000000000, 9.9629130071936656e-01,False,True ,True ,True ,True ,False,True ,229.47133,+02.13271
4421568741314525952,NGC_5904_M_5, 0.9962376158411416, 1.0000000000000000, 9.9623761584114157e-01,False,True ,True ,True ,True ,False,True ,229.68331,+02.01872
4421568883053178112,NGC_5904_M_5, 0.9630221138176543, 1.0000000000000000, 9.6302211381765435e-01,False,True ,True ,True ,True ,False,True ,229.70334,+02.04223
4421569123571336576,NGC_5904_M_5, 0.9964817597110774, 1.0000000000000000, 9.9648175971107744e-01,False,True ,True ,True ,True ,False,True ,229.75810,+02.05374
4421569982565299200,NGC_5904_M_5, 0.9802056355293782, 1.0000000000000000, 9.8020563552937823e-01,False,True ,True ,True ,True ,False,True ,229.83133,+02.08462
4421570223083766528,NGC_5904_M_5, 0.9948690744732210, 0.8574785208093425, 8.5307886237825714e-01,False,True ,True ,True ,True ,False,True ,229.88939,+02.08531
4421571631832748672,NGC_5904_M_5, 0.9894061847612220, 1.0000000000000000, 9.8940618476122200e-01,False,True ,True ,False,True ,False,True ,229.82628,+02.15484
4421571696256301312,NGC_5904_M_5, 0.9846750278217484, 1.0000000000000000, 9.8467502782174843e-01,False,True ,True ,True ,True ,False,True ,229.65960,+02.03436
4421571799335544704,NGC_5904_M_5, 0.9861924107994928, 1.0000000000000000, 9.8619241079949282e-01,False,True ,True ,True ,True ,False,True ,229.67999,+02.04906
4421571803630949504,NGC_5904_M_5, 0.9840760744592366, 1.0000000000000000, 9.8407607445923662e-01,False,True ,True ,True ,True ,False,True ,229.67970,+02.03966
4421571803630958848,NGC_5904_M_5, 0.9352804763753090, 1.0000000000000000, 9.3528047637530898e-01,False,True ,True ,True ,True ,False,True ,229.67446,+02.04561
4421571941065401728,NGC_5904_M_5, 0.9803523143039594, 1.0000000000000000, 9.8035231430395942e-01,False,True ,True ,True ,True ,False,True ,229.63428,+02.04870
4421571975425039744,NGC_5904_M_5, 0.9172169855157200, 1.0000000000000000, 9.1721698551571995e-01,False,True ,True ,True ,True ,False,True ,229.65144,+02.05431
4421572009789470336,NGC_5904_M_5, 0.9754543297047358, 1.0000000000000000, 9.7545432970473578e-01,False,True ,True ,True ,True ,False,True ,229.62184,+02.04669
4421572044144923392,NGC_5904_M_5, 0.8801058923064397, 1.0000000000000000, 8.8010589230643965e-01,False,True ,True ,True ,True ,False,True ,229.63616,+02.06625
4421572142932875008,NGC_5904_M_5, 0.9193449093752184, 1.0000000000000000, 9.1934490937521840e-01,False,True ,True ,True ,True ,False,True ,229.64584,+02.06722
4421572147224052096,NGC_5904_M_5, 0.9671899620505940, 1.0000000000000000, 9.6718996205059404e-01,False,True ,True ,True ,True ,False,True ,229.65058,+02.07015
4421572147224101504,NGC_5904_M_5, 0.8192885999894816, 1.0000000000000000, 8.1928859998948156e-01,False,True ,True ,False,True ,False,True ,229.64640,+02.07077
4421572147228491008,NGC_5904_M_5, 0.8589602877227477, 1.0000000000000000, 8.5896028772274768e-01,False,True ,True ,True ,True ,False,True ,229.64689,+02.07944
4421572181588286080,NGC_5904_M_5, 0.7161603718803260, 1.0000000000000000, 7.1616037188032600e-01,False,True ,True ,False,True ,False,True ,229.64825,+02.08007
4421572181588289408,NGC_5904_M_5, 0.8561784981422934, 1.0000000000000000, 8.5617849814229341e-01,False,True ,True ,True ,True ,False,True ,229.65143,+02.07934
4421572319027518080,NGC_5904_M_5, 0.9796756972207128, 1.0000000000000000, 9.7967569722071279e-01,False,True ,True ,True ,True ,False,True ,229.69222,+02.07963
4421572456466029696,NGC_5904_M_5, 0.9997238474105604, 1.0000000000000000, 9.9972384741056042e-01,False,True ,True ,True ,True ,False,True ,229.72918,+02.09791
4421572555249774336,NGC_5904_M_5, 0.9050584083647608, 1.0000000000000000, 9.0505840836476081e-01,False,True ,True ,True ,True ,False,True ,229.66889,+02.09156
4421572555249775488,NGC_5904_M_5, 0.6971000216441456, 1.0000000000000000, 6.9710002164414564e-01,False,True ,True ,True ,True ,False,True ,229.66903,+02.08923
4421572628264755072,NGC_5904_M_5, 0.9942430949215980, 1.0000000000000000, 9.9424309492159801e-01,False,True ,True ,True ,True ,False,True ,229.69838,+02.09280
4421572696984276992,NGC_5904_M_5, 0.9944719899078430, 1.0000000000000000, 9.9447198990784302e-01,False,True ,True ,True ,True ,False,True ,229.69376,+02.10300
4421572696984389760,NGC_5904_M_5, 0.9823710324656986, 1.0000000000000000, 9.8237103246569857e-01,False,True ,True ,True ,False,False,True ,229.68424,+02.11045
4421572800063590144,NGC_5904_M_5, 0.9723530601244152, 1.0000000000000000, 9.7235306012441525e-01,False,True ,True ,True ,True ,False,True ,229.62528,+02.06700
4421572830127576960,NGC_5904_M_5, 0.9398584699426960, 1.0000000000000000, 9.3985846994269595e-01,False,True ,True ,True ,True ,False,True ,229.60108,+02.07275
4421572864487320448,NGC_5904_M_5, 0.9467495904592657, 1.0000000000000000, 9.4674959045926566e-01,False,True ,True ,True ,True ,False,True ,229.60812,+02.08372
4421572898847087616,NGC_5904_M_5, 0.4423301883934374, 1.0000000000000000, 4.4233018839343741e-01,False,True ,True ,False,False,False,True ,229.62843,+02.07835
4421572903138451200,NGC_5904_M_5, 0.3601228112039859, 1.0000000000000000, 3.6012281120398593e-01,False,True ,True ,True ,True ,False,True ,229.63729,+02.07845
4421572903138522240,NGC_5904_M_5, 0.9655787630814636, 1.0000000000000000, 9.6557876308146362e-01,False,True ,True ,False,True ,False,True ,229.64537,+02.07923
4421572903138572288,NGC_5904_M_5, 0.0110628709801725, 1.0000000000000000, 1.1062870980172499e-02,False,True ,True ,False,True ,False,True ,229.64418,+02.08240
4421572903142724992,NGC_5904_M_5, 0.5801430727484389, 1.0000000000000000, 5.8014307274843890e-01,False,True ,True ,False,True ,False,True ,229.64097,+02.08253
4421572903142776320,NGC_5904_M_5, 0.2223671025321256, 1.0000000000000000, 2.2236710253212560e-01,False,True ,True ,True ,False,False,True ,229.64408,+02.08066
4421572903142779520,NGC_5904_M_5, 0.7383764370122816, 1.0000000000000000, 7.3837643701228162e-01,False,True ,True ,False,False,False,True ,229.64546,+02.08104
4421572903142792192,NGC_5904_M_5, 0.5055845803255952, 1.0000000000000000, 5.0558458032559517e-01,False,True ,True ,True ,False,False,True ,229.64436,+02.07783
4421572903142829440,NGC_5904_M_5, 0.7283919122667575, 1.0000000000000000, 7.2839191226675748e-01,False,True ,True ,False,True ,False,True ,229.63706,+02.08473
4421572933206861056,NGC_5904_M_5, 0.9099168323837362, 1.0000000000000000, 9.0991683238373622e-01,False,True ,True ,True ,True ,False,True ,229.64755,+02.09599
4421572937498286464,NGC_5904_M_5, 0.6287365516319712, 1.0000000000000000, 6.2873655163197117e-01,False,True ,True ,True ,True ,False,True ,229.63862,+02.08843
4421572937498435968,NGC_5904_M_5, 0.7994794571193721, 1.0000000000000000, 7.9947945711937207e-01,False,True ,True ,False,True ,False,True ,229.64926,+02.08559
4421572937498514944,NGC_5904_M_5, 0.3821746935201919, 1.0000000000000000, 3.8217469352019190e-01,False,True ,True ,True ,True ,False,True ,229.65118,+02.09259
4421572937502497920,NGC_5904_M_5, 0.1248269753273981, 1.0000000000000000, 1.2482697532739810e-01,False,True ,True ,False,True ,False,True ,229.64224,+02.08461
4421572967566560384,NGC_5904_M_5, 0.9553099381916949, 1.0000000000000000, 9.5530993819169485e-01,False,True ,True ,False,True ,False,True ,229.62632,+02.08506
4421572967566565760,NGC_5904_M_5, 0.9323331475043756, 1.0000000000000000, 9.3233314750437557e-01,False,True ,True ,True ,True ,False,True ,229.62893,+02.09051
4421572967566573696,NGC_5904_M_5, 0.4090727837228057, 1.0000000000000000, 4.0907278372280570e-01,False,True ,True ,True ,True ,False,True ,229.63374,+02.08960
4421573001926317952,NGC_5904_M_5, 0.9942209229768318, 1.0000000000000000, 9.9422092297683184e-01,False,True ,True ,True ,True ,False,True ,229.63689,+02.09483
4421573001926325248,NGC_5904_M_5, 0.9874470734192072, 1.0000000000000000, 9.8744707341920723e-01,False,True ,True ,True ,True ,False,True ,229.64048,+02.09474
4421573006218144512,NGC_5904_M_5, 0.9635550782930414, 1.0000000000000000, 9.6355507829304143e-01,False,True ,True ,False,True ,False,True ,229.63982,+02.09394
4421573006222096384,NGC_5904_M_5, 0.8586610834672019, 1.0000000000000000, 8.5866108346720194e-01,False,True ,True ,True ,True ,False,True ,229.63586,+02.10098
4421573040581848704,NGC_5904_M_5, 0.9589573825223572, 1.0000000000000000, 9.5895738252235718e-01,False,True ,True ,True ,True ,False,True ,229.58958,+02.07728
4421573070645752832,NGC_5904_M_5, 0.9645668504162233, 1.0000000000000000, 9.6456685041622325e-01,False,True ,True ,True ,True ,False,True ,229.61034,+02.08997
4421573173724964224,NGC_5904_M_5, 0.9483795541763228, 1.0000000000000000, 9.4837955417632280e-01,False,True ,True ,True ,True ,False,True ,229.60664,+02.09972
4421573208084843776,NGC_5904_M_5, 0.9844370765502328, 1.0000000000000000, 9.8443707655023283e-01,False,True ,True ,True ,True ,False,True ,229.62602,+02.11182
4421573208084845056,NGC_5904_M_5, 0.8571867237125926, 1.0000000000000000, 8.5718672371259264e-01,False,True ,True ,True ,True ,False,True ,229.62729,+02.11336
4421573208084847360,NGC_5904_M_5, 0.9250314683604168, 1.0000000000000000, 9.2503146836041683e-01,False,True ,True ,True ,True ,False,True ,229.63096,+02.10838
4421573212380566400,NGC_5904_M_5, 0.9394718399974724, 1.0000000000000000, 9.3947183999747241e-01,False,True ,True ,True ,True ,False,True ,229.62639,+02.10933
4421573246737016320,NGC_5904_M_5, 0.9740364912540842, 1.0000000000000000, 9.7403649125408420e-01,False,True ,True ,True ,True ,False,True ,229.59894,+02.11051
4421573246740334208,NGC_5904_M_5, 0.9925395394982468, 1.0000000000000000, 9.9253953949824680e-01,False,True ,True ,True ,True ,False,True ,229.59625,+02.10530
4421573311164000640,NGC_5904_M_5, 0.9803861679310366, 1.0000000000000000, 9.8038616793103661e-01,False,True ,True ,True ,True ,False,True ,229.65734,+02.09697
4421573315455598464,NGC_5904_M_5, 0.9895459483213986, 1.0000000000000000, 9.8954594832139864e-01,False,True ,True ,True ,True ,False,True ,229.66081,+02.09563
4421573315457946752,NGC_5904_M_5, 0.9864504687607760, 1.0000000000000000, 9.8645046876077602e-01,False,True ,True ,False,True ,False,True ,229.66086,+02.09494
4421573315459692288,NGC_5904_M_5, 0.9669899464096016, 1.0000000000000000, 9.6698994640960156e-01,False,True ,True ,True ,True ,False,True ,229.65591,+02.09781
